site.number,sample.id,year,month,variable,val,agent.number
22,80122,2008,1,dD,-22.6,27582
22,80222,2008,2,dD,-27,27582
22,80322,2008,3,dD,-13.96,27582
22,80422,2008,4,dD,-52.36,27582
22,80522,2008,5,dD,-91.24,27582
22,80622,2008,6,dD,-38.38,27582
22,80722,2008,7,dD,-36.2,27582
22,80822,2008,8,dD,-41.17,27582
22,81022,2008,10,dD,-17.47,27582
22,81122,2008,11,dD,-24.55,27582
22,81222,2008,12,dD,-33.98,27582
22,90122,2009,1,dD,-33.83,27582
22,90222,2009,2,dD,-60.61,27582
22,90322,2009,3,dD,-34.75,27582
22,90422,2009,4,dD,-14.84,27582
22,90522,2009,5,dD,-57,27582
22,90622,2009,6,dD,-56.78,27582
22,90722,2009,7,dD,-41.03,27582
22,90822,2009,8,dD,-35.27,27582
22,90922,2009,9,dD,-21.76,27582
22,91022,2009,10,dD,-27.27,27582
22,91122,2009,11,dD,-2.54,27582
22,91222,2009,12,dD,-19.53,27582
23,70823,2007,8,dD,-42.72,28898
23,70923,2007,9,dD,-22.2,28898
23,71023,2007,10,dD,-20.88,28898
23,71123,2007,11,dD,-16.06,28898
23,71223,2007,12,dD,-28.4,28898
23,80123,2008,1,dD,-28.6,28898
23,80223,2008,2,dD,-20.8,28898
23,80323,2008,3,dD,-57.63,28898
23,80423,2008,4,dD,-50.41,28898
23,80523,2008,5,dD,-76.63,28898
23,80623,2008,6,dD,-43.57,28898
23,80723,2008,7,dD,-53.52,28898
23,80823,2008,8,dD,-53.18,28898
23,80923,2008,9,dD,-52.64,28898
23,81023,2008,10,dD,-44.72,28898
23,81123,2008,11,dD,-24.61,28898
23,81223,2008,12,dD,-45.76,28898
23,90123,2009,1,dD,-25.75,28898
23,90223,2009,2,dD,-63.14,28898
23,90323,2009,3,dD,-19.08,28898
23,90423,2009,4,dD,-30.98,28898
23,90523,2009,5,dD,-52.37,28898
23,90623,2009,6,dD,-74.62,28898
23,90723,2009,7,dD,-74.48,28898
23,90823,2009,8,dD,-33.38,28898
23,90923,2009,9,dD,-54.52,28898
23,91023,2009,10,dD,-40.9,28898
23,91123,2009,11,dD,-12.56,28898
23,91223,2009,12,dD,-12.8,28898
23,X0123,2010,1,dD,-35.49,28898
24,70824,2007,8,dD,-38.48,30113
24,70924,2007,9,dD,-39.19,30113
24,71024,2007,10,dD,-27.48,30113
24,71124,2007,11,dD,-8.93,30113
24,71224,2007,12,dD,-32.19,30113
24,80124,2008,1,dD,-17.6,30113
24,80224,2008,2,dD,-17.9,30113
24,80324,2008,3,dD,-29.57,30113
24,80424,2008,4,dD,-25.14,30113
24,80524,2008,5,dD,-23.11,30113
24,80624,2008,6,dD,-46.34,30113
24,80724,2008,7,dD,-59.54,30113
24,80824,2008,8,dD,-37.54,30113
24,80924,2008,9,dD,-31.21,30113
24,81024,2008,10,dD,-37.57,30113
24,81124,2008,11,dD,-13.26,30113
24,81224,2008,12,dD,-12.3,30113
24,90124,2009,1,dD,-8.02,30113
24,90224,2009,2,dD,-17.86,30113
24,90324,2009,3,dD,-14.21,30113
24,90424,2009,4,dD,-18.44,30113
24,90524,2009,5,dD,-34.11,30113
24,90624,2009,6,dD,-53.08,30113
24,90724,2009,7,dD,-68.1,30113
24,90824,2009,8,dD,-51.33,30113
24,90924,2009,9,dD,-14.77,30113
24,91024,2009,10,dD,-35.1,30113
24,91124,2009,11,dD,-16.59,30113
24,91224,2009,12,dD,-32.98,30113
25,70825,2007,8,dD,-49.68,29509
25,70925,2007,9,dD,-28,29509
25,71025,2007,10,dD,-16.35,29509
25,71125,2007,11,dD,-1.15,29509
25,71225,2007,12,dD,-31.68,29509
25,80125,2008,1,dD,-21.2,29509
25,80225,2008,2,dD,-30.2,29509
25,80325,2008,3,dD,-30.45,29509
25,80425,2008,4,dD,-101.73,29509
25,80525,2008,5,dD,-52.5,29509
25,80625,2008,6,dD,-72.39,29509
25,80725,2008,7,dD,-77.35,29509
25,80825,2008,8,dD,-50.8,29509
25,80925,2008,9,dD,-40.42,29509
25,81025,2008,10,dD,-59.65,29509
25,81125,2008,11,dD,-12.63,29509
25,81225,2008,12,dD,-31.97,29509
25,90125,2009,1,dD,-1.53,29509
25,90225,2009,2,dD,-32.26,29509
25,90325,2009,3,dD,-15.36,29509
25,90425,2009,4,dD,-34.1,29509
25,90525,2009,5,dD,-27.76,29509
25,90625,2009,6,dD,-70.4,29509
25,90725,2009,7,dD,-77.19,29509
25,90825,2009,8,dD,-81.48,29509
25,90925,2009,9,dD,-44.75,29509
25,91025,2009,10,dD,-60.73,29509
25,91125,2009,11,dD,-28.82,29509
25,91225,2009,12,dD,-28.52,29509
25,X0125,2010,1,dD,-26.03,29509
25,X0325,2010,3,dD,-8.87,29509
25,X0425,2010,4,dD,-25.98,29509
25,X0525,2010,5,dD,-73.24,29509
26,70826,2007,8,dD,-42.95,30050
26,70926,2007,9,dD,-26.24,30050
26,71026,2007,10,dD,-27.34,30050
26,71126,2007,11,dD,-15.91,30050
26,71226,2007,12,dD,-41.79,30050
26,80126,2008,1,dD,-22.9,30050
26,80226,2008,2,dD,-18.4,30050
26,80326,2008,3,dD,-28.8,30050
26,80426,2008,4,dD,-47.24,30050
26,80526,2008,5,dD,-38.65,30050
26,80626,2008,6,dD,-58.25,30050
26,80726,2008,7,dD,-71.29,30050
26,80826,2008,8,dD,-42.97,30050
26,80926,2008,9,dD,-37.22,30050
26,81026,2008,10,dD,-44.88,30050
26,81126,2008,11,dD,-15.06,30050
26,81226,2008,12,dD,-31.11,30050
26,90126,2009,1,dD,-7.45,30050
26,90226,2009,2,dD,-26.78,30050
26,90326,2009,3,dD,-16.38,30050
26,90426,2009,4,dD,-22.83,30050
26,90526,2009,5,dD,-30.28,30050
26,90626,2009,6,dD,-61.07,30050
26,90726,2009,7,dD,-58.82,30050
26,90826,2009,8,dD,-71.25,30050
26,90926,2009,9,dD,-32.49,30050
26,91026,2009,10,dD,-48.8,30050
26,91126,2009,11,dD,-30.66,30050
26,91226,2009,12,dD,-15.2,30050
26,X0126,2010,1,dD,-23.93,30050
27,70827,2007,8,dD,-39.77,28709
27,70927,2007,9,dD,-34.75,28709
27,71027,2007,10,dD,-16.94,28709
27,71127,2007,11,dD,-27.61,28709
27,71227,2007,12,dD,-23.69,28709
27,80127,2008,1,dD,-57.2,28709
27,80227,2008,2,dD,-24.5,28709
27,80327,2008,3,dD,-44.79,28709
27,80427,2008,4,dD,-61.48,28709
27,80527,2008,5,dD,-42.47,28709
27,80627,2008,6,dD,-57.73,28709
27,80727,2008,7,dD,-47.94,28709
27,80827,2008,8,dD,-46.92,28709
27,80927,2008,9,dD,-34.35,28709
27,81027,2008,10,dD,-17.09,28709
27,81127,2008,11,dD,-34.2,28709
27,81227,2008,12,dD,-48.54,28709
27,90127,2009,1,dD,-28.4,28709
27,90227,2009,2,dD,-67.8,28709
27,90327,2009,3,dD,-19.59,28709
27,90427,2009,4,dD,-24.94,28709
27,90527,2009,5,dD,-36.94,28709
27,90627,2009,6,dD,-74.06,28709
27,90727,2009,7,dD,-41.73,28709
27,90827,2009,8,dD,-44.03,28709
27,90927,2009,9,dD,-34.22,28709
27,91027,2009,10,dD,-46.24,28709
27,91127,2009,11,dD,-11.54,28709
27,91227,2009,12,dD,-13.91,28709
28,70828,2007,8,dD,-55.28,30734
28,70928,2007,9,dD,-27.47,30734
28,71028,2007,10,dD,-31.83,30734
28,71128,2007,11,dD,-27.68,30734
28,71228,2007,12,dD,-25.95,30734
28,80128,2008,1,dD,-32.3,30734
28,80228,2008,2,dD,-26.8,30734
28,80328,2008,3,dD,-42.6,30734
28,80428,2008,4,dD,-50.82,30734
28,80528,2008,5,dD,-26.25,30734
28,81228,2008,12,dD,-41.16,30734
28,90128,2009,1,dD,-11.43,30734
28,90228,2009,2,dD,-68.62,30734
28,90328,2009,3,dD,-26.18,30734
28,90428,2009,4,dD,-40.1,30734
28,90528,2009,5,dD,-47.15,30734
28,90628,2009,6,dD,-43.85,30734
28,90728,2009,7,dD,-40.66,30734
28,90828,2009,8,dD,-54.92,30734
28,90928,2009,9,dD,-26.34,30734
28,91028,2009,10,dD,-46.41,30734
28,91228,2009,12,dD,-30.5,30734
28,X0128,2010,1,dD,-13.4,30734
28,X0228,2010,2,dD,-11.77,30734
28,X0328,2010,3,dD,-27.04,30734
28,X0628,2010,6,dD,-75.47,30734
29,70829,2007,8,dD,-70.22,30195
29,70929,2007,9,dD,-17.74,30195
29,71029,2007,10,dD,-30.06,30195
29,71129,2007,11,dD,-34.08,30195
29,71229,2007,12,dD,-24.55,30195
29,80129,2008,1,dD,-43.3,30195
29,80229,2008,2,dD,-27.1,30195
29,80329,2008,3,dD,-39.8,30195
29,80429,2008,4,dD,-47.27,30195
29,80529,2008,5,dD,-29.24,30195
29,80629,2008,6,dD,-53.04,30195
29,80729,2008,7,dD,-51.41,30195
29,80829,2008,8,dD,-53.9,30195
29,80929,2008,9,dD,-48.04,30195
29,81029,2008,10,dD,-17.4,30195
29,81129,2008,11,dD,-27.42,30195
29,81229,2008,12,dD,-43.54,30195
29,90129,2009,1,dD,-15.17,30195
29,90229,2009,2,dD,-73.6,30195
29,90329,2009,3,dD,-27.69,30195
29,90429,2009,4,dD,-33.5,30195
29,90529,2009,5,dD,-45.78,30195
29,90629,2009,6,dD,-45.67,30195
29,90829,2009,8,dD,-46.43,30195
29,90929,2009,9,dD,-26.03,30195
29,91029,2009,10,dD,-37.48,30195
29,91129,2009,11,dD,-31.73,30195
29,91229,2009,12,dD,-19.42,30195
29,X0129,2010,1,dD,-38.61,30195
30,70830,2007,8,dD,-69.69,27012
30,70930,2007,9,dD,-23.66,27012
30,71030,2007,10,dD,-38.21,27012
30,71130,2007,11,dD,-18,27012
30,71230,2007,12,dD,-24.29,27012
30,80130,2008,1,dD,-31.4,27012
30,80230,2008,2,dD,-24.5,27012
30,80330,2008,3,dD,-52.48,27012
30,80430,2008,4,dD,-43.33,27012
30,80530,2008,5,dD,-29.51,27012
30,80630,2008,6,dD,-48.8,27012
30,80730,2008,7,dD,-32.6,27012
30,80830,2008,8,dD,-62.86,27012
30,80930,2008,9,dD,-39.33,27012
30,81030,2008,10,dD,-25.28,27012
30,81230,2008,12,dD,-27.25,27012
30,90130,2009,1,dD,-21.45,27012
30,90230,2009,2,dD,-74.53,27012
30,90330,2009,3,dD,-19.98,27012
30,90430,2009,4,dD,-23.33,27012
30,90530,2009,5,dD,-20.65,27012
30,90630,2009,6,dD,-39.41,27012
30,90730,2009,7,dD,-42.36,27012
30,90830,2009,8,dD,-44.24,27012
30,90930,2009,9,dD,-38.23,27012
30,91030,2009,10,dD,-55.61,27012
30,91130,2009,11,dD,-29.22,27012
31,70831,2007,8,dD,-63.06,20274
31,70931,2007,9,dD,-42.26,20274
31,71031,2007,10,dD,-46.61,20274
31,71131,2007,11,dD,-17.52,20274
31,71231,2007,12,dD,-23.33,20274
31,80131,2008,1,dD,-41.9,20274
31,80231,2008,2,dD,-13,20274
31,80331,2008,3,dD,-60.48,20274
31,80431,2008,4,dD,-40.04,20274
31,80531,2008,5,dD,-28.42,20274
31,80631,2008,6,dD,-39.24,20274
31,80731,2008,7,dD,-45.06,20274
31,80831,2008,8,dD,-58.77,20274
31,80931,2008,9,dD,-46.11,20274
31,81031,2008,10,dD,-36.89,20274
31,81131,2008,11,dD,-11.6,20274
31,81231,2008,12,dD,-31.85,20274
31,90131,2009,1,dD,-19.32,20274
31,90231,2009,2,dD,-46.33,20274
31,90331,2009,3,dD,-13.61,20274
31,90431,2009,4,dD,-23.65,20274
31,90531,2009,5,dD,-29.6,20274
31,90631,2009,6,dD,-39.39,20274
31,90731,2009,7,dD,-47.45,20274
31,90831,2009,8,dD,-47.22,20274
31,90931,2009,9,dD,-39.5,20274
31,91031,2009,10,dD,-41.1,20274
31,91131,2009,11,dD,-32.93,20274
31,91231,2009,12,dD,-26.65,20274
31,X0131,2010,1,dD,-34.99,20274
31,X0231,2010,2,dD,-19.18,20274
31,X0331,2010,3,dD,-28.75,20274
31,X0431,2010,4,dD,-19.98,20274
31,X0531,2010,5,dD,-72.91,20274
31,X0631,2010,6,dD,-59.24,20274
32,70832,2007,8,dD,-45.51,21133
32,70932,2007,9,dD,-13.84,21133
32,71032,2007,10,dD,-30.9,21133
32,71132,2007,11,dD,-7.16,21133
32,71232,2007,12,dD,-14.31,21133
32,80132,2008,1,dD,-34.6,21133
32,80232,2008,2,dD,-42.9,21133
32,80332,2008,3,dD,-40.82,21133
32,80432,2008,4,dD,-31.17,21133
32,80632,2008,6,dD,-31.83,21133
32,80732,2008,7,dD,-44.93,21133
32,80832,2008,8,dD,-47.95,21133
32,80932,2008,9,dD,-27.32,21133
32,81032,2008,10,dD,-25.52,21133
32,81132,2008,11,dD,-10.64,21133
32,81232,2008,12,dD,-30.46,21133
32,90232,2009,2,dD,-63.51,21133
32,90332,2009,3,dD,-13.24,21133
32,90432,2009,4,dD,-15.96,21133
32,90532,2009,5,dD,-27.73,21133
32,90632,2009,6,dD,-51.1,21133
32,90732,2009,7,dD,-37.28,21133
32,90832,2009,8,dD,-24.47,21133
32,90932,2009,9,dD,-27.91,21133
32,91032,2009,10,dD,-38.52,21133
32,91132,2009,11,dD,-38.09,21133
32,91232,2009,12,dD,-12.17,21133
32,X0132,2010,1,dD,-47.94,21133
33,70833,2007,8,dD,-30.76,15674
33,70933,2007,9,dD,-27.09,15674
33,71033,2007,10,dD,-23.65,15674
33,71133,2007,11,dD,-12.63,15674
33,71233,2007,12,dD,-2.96,15674
33,80133,2008,1,dD,-26.6,15674
33,80233,2008,2,dD,-43.1,15674
33,80333,2008,3,dD,-16.07,15674
33,80433,2008,4,dD,-34.89,15674
33,80533,2008,5,dD,-24.12,15674
33,80733,2008,7,dD,-37.82,15674
33,80833,2008,8,dD,-45.55,15674
33,80933,2008,9,dD,-36.49,15674
33,81033,2008,10,dD,-20.16,15674
33,81133,2008,11,dD,-18.38,15674
33,81233,2008,12,dD,-24.64,15674
33,90133,2009,1,dD,-18.76,15674
33,90233,2009,2,dD,-56.68,15674
33,90433,2009,4,dD,-19.1,15674
33,90533,2009,5,dD,-33.31,15674
33,90733,2009,7,dD,-40.21,15674
33,90833,2009,8,dD,-21.4,15674
33,90933,2009,9,dD,-21.69,15674
33,91033,2009,10,dD,-36.32,15674
33,91133,2009,11,dD,-11.94,15674
33,91233,2009,12,dD,-17.29,15674
33,X0433,2010,4,dD,-17.39,15674
33,X0533,2010,5,dD,-33.79,15674
34,70834,2007,8,dD,-51,28055
34,70934,2007,9,dD,-48.72,28055
34,71034,2007,10,dD,-48.94,28055
34,71134,2007,11,dD,-35.56,28055
34,71234,2007,12,dD,-31.64,28055
34,80134,2008,1,dD,-50.4,28055
34,80234,2008,2,dD,-70.3,28055
34,80334,2008,3,dD,-26.7,28055
34,80434,2008,4,dD,-26.22,28055
34,80534,2008,5,dD,-33.6,28055
34,80634,2008,6,dD,-80.5,28055
34,80734,2008,7,dD,-106.16,28055
34,80834,2008,8,dD,-57.43,28055
34,80934,2008,9,dD,-55.31,28055
34,81034,2008,10,dD,-33.52,28055
34,81134,2008,11,dD,-22.77,28055
34,81234,2008,12,dD,-41.9,28055
34,90134,2009,1,dD,-8.19,28055
34,90234,2009,2,dD,-34.62,28055
34,90334,2009,3,dD,2.21,28055
34,90434,2009,4,dD,-28.56,28055
34,90534,2009,5,dD,-57.86,28055
34,90634,2009,6,dD,-26.66,28055
34,90734,2009,7,dD,-45.93,28055
34,90834,2009,8,dD,-64.9,28055
34,90934,2009,9,dD,-36.24,28055
34,91034,2009,10,dD,-71.22,28055
34,91134,2009,11,dD,-4.9,28055
34,91234,2009,12,dD,-31.43,28055
35,70835,2007,8,dD,-81.64,21269
35,70935,2007,9,dD,-87.66,21269
35,71035,2007,10,dD,-63.49,21269
35,71135,2007,11,dD,-45.46,21269
35,71235,2007,12,dD,-41.9,21269
35,80135,2008,1,dD,-35.1,21269
35,80235,2008,2,dD,-84.4,21269
35,80335,2008,3,dD,-94.77,21269
35,80435,2008,4,dD,-33.73,21269
35,80535,2008,5,dD,-81.07,21269
35,80635,2008,6,dD,-86.89,21269
35,80735,2008,7,dD,-101.98,21269
35,80835,2008,8,dD,-79.6,21269
35,80935,2008,9,dD,-78.67,21269
35,81035,2008,10,dD,-54.95,21269
35,81235,2008,12,dD,-53.73,21269
35,90135,2009,1,dD,-11.69,21269
35,90235,2009,2,dD,-47.3,21269
35,90335,2009,3,dD,-4.47,21269
35,90435,2009,4,dD,-64.58,21269
35,90535,2009,5,dD,-65.72,21269
35,90635,2009,6,dD,-41.95,21269
35,90735,2009,7,dD,-67.12,21269
35,90835,2009,8,dD,-83.75,21269
35,90935,2009,9,dD,-43.28,21269
35,91035,2009,10,dD,-79.69,21269
35,91135,2009,11,dD,-13.57,21269
35,91235,2009,12,dD,-47.46,21269
37,70837,2007,8,dD,-74.49,19945
37,70937,2007,9,dD,-56.28,19945
37,71037,2007,10,dD,-61.4,19945
37,71137,2007,11,dD,-35.42,19945
37,71237,2007,12,dD,-37.23,19945
37,80137,2008,1,dD,-27.3,19945
37,80237,2008,2,dD,-59.3,19945
37,80337,2008,3,dD,-94.78,19945
37,80437,2008,4,dD,-30.76,19945
37,80537,2008,5,dD,-52.94,19945
37,80637,2008,6,dD,-84.61,19945
37,80737,2008,7,dD,-94.01,19945
37,80837,2008,8,dD,-53.48,19945
37,80937,2008,9,dD,-76.57,19945
37,81037,2008,10,dD,-38,19945
37,81237,2008,12,dD,-56.54,19945
37,90137,2009,1,dD,-33.21,19945
37,90237,2009,2,dD,-40.51,19945
37,90337,2009,3,dD,-36.52,19945
37,90437,2009,4,dD,-52.27,19945
37,90537,2009,5,dD,-64.75,19945
37,90637,2009,6,dD,-19.26,19945
37,90737,2009,7,dD,-66.68,19945
37,90837,2009,8,dD,-74.55,19945
37,90937,2009,9,dD,-16.57,19945
37,91037,2009,10,dD,-5.78,19945
37,91237,2009,12,dD,-34.67,19945
38,70838,2007,8,dD,-48.41,19484
38,70938,2007,9,dD,-20.78,19484
38,71038,2007,10,dD,-28.41,19484
38,71138,2007,11,dD,-9.23,19484
38,71238,2007,12,dD,-14.1,19484
38,80138,2008,1,dD,-26.9,19484
38,80238,2008,2,dD,-44.8,19484
38,80338,2008,3,dD,-30.48,19484
38,80438,2008,4,dD,-44.58,19484
38,80538,2008,5,dD,-27.52,19484
38,80638,2008,6,dD,-46.27,19484
38,80738,2008,7,dD,-46.66,19484
38,80838,2008,8,dD,-58.63,19484
38,80938,2008,9,dD,-30.45,19484
38,81038,2008,10,dD,-23.55,19484
38,81138,2008,11,dD,-26.5,19484
38,81238,2008,12,dD,-44.4,19484
38,90138,2009,1,dD,-13.78,19484
38,90238,2009,2,dD,-72.01,19484
38,90338,2009,3,dD,-22.95,19484
38,90438,2009,4,dD,-25.6,19484
38,90538,2009,5,dD,-38.37,19484
38,90638,2009,6,dD,-52.97,19484
38,90738,2009,7,dD,-33.99,19484
38,90838,2009,8,dD,-31.93,19484
38,90938,2009,9,dD,-30.86,19484
38,91038,2009,10,dD,-31.86,19484
38,91138,2009,11,dD,-8.17,19484
38,91238,2009,12,dD,-16.93,19484
38,X0138,2010,1,dD,-15.71,19484
38,X0238,2010,2,dD,-21.43,19484
38,X0338,2010,3,dD,-14.07,19484
38,X0438,2010,4,dD,-20.11,19484
38,X0538,2010,5,dD,-38.29,19484
38,X0638,2010,6,dD,,19484
39,70839,2007,8,dD,-72.62,21214
39,70939,2007,9,dD,-51.8,21214
39,71039,2007,10,dD,-60.05,21214
39,71139,2007,11,dD,-38.78,21214
39,71239,2007,12,dD,-38.81,21214
39,80139,2008,1,dD,-49.1,21214
39,80239,2008,2,dD,-49.4,21214
39,80339,2008,3,dD,-77.59,21214
39,80439,2008,4,dD,-36.49,21214
39,80439,2008,4,dD,-58.87,20812
39,80539,2008,5,dD,-41.6,21214
39,80639,2008,6,dD,-72.67,21214
39,80739,2008,7,dD,-60.27,21214
39,80839,2008,8,dD,-46.34,21214
39,80939,2008,9,dD,-56.92,21214
39,81039,2008,10,dD,-33.35,21214
39,81139,2008,11,dD,-57.15,21214
39,81239,2008,12,dD,-61.7,21214
39,90139,2009,1,dD,-37.59,21214
39,90239,2009,2,dD,-34.63,21214
39,90339,2009,3,dD,-26.33,21214
39,90539,2009,5,dD,-50.96,21214
39,90639,2009,6,dD,-18.63,21214
39,90739,2009,7,dD,-72.35,21214
39,90839,2009,8,dD,-65.61,21214
39,90939,2009,9,dD,-34.51,21214
39,91039,2009,10,dD,-49.02,21214
39,91139,2009,11,dD,-9.15,21214
39,91239,2009,12,dD,-36.91,21214
39,X0139,2010,1,dD,-48.37,21214
39,X0239,2010,2,dD,-27.76,21214
40,70840,2007,8,dD,-76.5,20812
40,70940,2007,9,dD,-73.22,20812
40,71140,2007,11,dD,-39.55,20812
40,71240,2007,12,dD,-55.38,20812
41,70841,2007,8,dD,-69.47,21209
41,70941,2007,9,dD,-54.31,21209
41,71041,2007,10,dD,-62.79,21209
41,71141,2007,11,dD,-33.6,21209
41,71241,2007,12,dD,-41.68,21209
41,80141,2008,1,dD,-20.3,21209
41,80241,2008,2,dD,-49.6,21209
41,80341,2008,3,dD,-70.68,21209
41,80441,2008,4,dD,-30.03,21209
41,80541,2008,5,dD,-48.42,21209
41,80641,2008,6,dD,-85.66,21209
41,80741,2008,7,dD,-80.84,21209
41,80841,2008,8,dD,-51.12,21209
41,80941,2008,9,dD,-67.43,21209
41,81041,2008,10,dD,-31.35,21209
41,81141,2008,11,dD,-41.06,21209
41,81241,2008,12,dD,-59.75,21209
41,90141,2009,1,dD,-52.2,21209
41,90241,2009,2,dD,-33.07,21209
41,90341,2009,3,dD,-28.58,21209
41,90441,2009,4,dD,-50.99,21209
41,90541,2009,5,dD,-52.93,21209
41,90641,2009,6,dD,-21.28,21209
41,90741,2009,7,dD,-76.36,21209
41,90841,2009,8,dD,-72.38,21209
41,90941,2009,9,dD,-20.16,21209
41,91041,2009,10,dD,-50.46,21209
41,91141,2009,11,dD,-1.87,21209
41,91241,2009,12,dD,-34.66,21209
42,70842,2007,8,dD,-88.67,19840
42,70942,2007,9,dD,-82.39,19840
42,71042,2007,10,dD,-34.29,19840
42,71142,2007,11,dD,-27.12,19840
42,71242,2007,12,dD,-40.36,19840
42,80142,2008,1,dD,-33.8,19840
42,80242,2008,2,dD,-32.9,19840
42,80342,2008,3,dD,-27.31,19840
42,80442,2008,4,dD,-19.14,19840
42,80542,2008,5,dD,-31.81,19840
42,80642,2008,6,dD,-80.01,19840
42,80742,2008,7,dD,-63.68,19840
42,80842,2008,8,dD,-49.49,19840
42,80942,2008,9,dD,-58.38,19840
42,81042,2008,10,dD,-49.86,19840
42,81142,2008,11,dD,-37.41,19840
42,81242,2008,12,dD,-87.33,19840
42,90142,2009,1,dD,-29.64,19840
42,90242,2009,2,dD,-31.11,19840
42,90342,2009,3,dD,-11.94,19840
42,90442,2009,4,dD,-50.26,19840
42,90542,2009,5,dD,-60.65,19840
42,90842,2009,8,dD,-61.03,19840
42,90942,2009,9,dD,-22.84,19840
42,91042,2009,10,dD,-33.21,19840
42,91142,2009,11,dD,-15.85,19840
42,91242,2009,12,dD,-41.3,19840
43,70843,2007,8,dD,-92.27,15279
43,70943,2007,9,dD,-74.57,15279
43,71043,2007,10,dD,-61.85,15279
43,71143,2007,11,dD,-42.52,15279
43,71243,2007,12,dD,-34.64,15279
43,80143,2008,1,dD,-41.1,15279
43,80243,2008,2,dD,-50.5,15279
43,80343,2008,3,dD,-10.87,15279
43,80443,2008,4,dD,-33.39,15279
43,80543,2008,5,dD,-70.61,15279
43,80643,2008,6,dD,-76.67,15279
43,80743,2008,7,dD,-80.56,15279
43,80843,2008,8,dD,-62.4,15279
43,80943,2008,9,dD,-72.7,15279
43,81043,2008,10,dD,-50.86,15279
43,81143,2008,11,dD,-37.82,15279
43,81243,2008,12,dD,-59.34,15279
43,90143,2009,1,dD,-22.72,15279
43,90243,2009,2,dD,-51.27,15279
43,90343,2009,3,dD,-29.77,15279
43,90443,2009,4,dD,-65.31,15279
43,90543,2009,5,dD,-66.49,15279
43,90643,2009,6,dD,-35.52,15279
43,90743,2009,7,dD,-55.72,15279
43,90843,2009,8,dD,-74.59,15279
43,90943,2009,9,dD,-29.21,15279
43,91043,2009,10,dD,-46.51,15279
43,91143,2009,11,dD,-9.43,15279
43,91243,2009,12,dD,-36.11,15279
44,70844,2007,8,dD,-69.46,19656
44,70944,2007,9,dD,-80.26,19656
44,71044,2007,10,dD,-57.28,19656
44,71144,2007,11,dD,-34.15,19656
44,71244,2007,12,dD,-46.52,19656
44,80144,2008,1,dD,-63.7,19656
44,80244,2008,2,dD,-40,19656
44,80344,2008,3,dD,-102.77,19656
44,80444,2008,4,dD,-40.48,19656
44,80644,2008,6,dD,-68.14,19656
44,80744,2008,7,dD,-46.53,19656
44,80844,2008,8,dD,-40.43,19656
44,80944,2008,9,dD,-55.67,19656
44,81044,2008,10,dD,-38.33,19656
44,81144,2008,11,dD,-54.69,19656
44,81244,2008,12,dD,-50.15,19656
44,90144,2009,1,dD,-23.05,19656
44,90244,2009,2,dD,-54.54,19656
44,90444,2009,4,dD,-48.21,19656
44,90544,2009,5,dD,-14.72,19656
44,90644,2009,6,dD,-59.68,19656
44,90744,2009,7,dD,-35.08,19656
44,90844,2009,8,dD,-66.34,19656
44,90944,2009,9,dD,-73.85,19656
44,91044,2009,10,dD,-29.16,19656
44,91244,2009,12,dD,-30.32,19656
44,X0244,2010,2,dD,-33.87,19656
44,X0344,2010,3,dD,-36.47,19656
44,X0444,2010,4,dD,-56.91,19656
44,X0544,2010,5,dD,-62.04,19656
45,70845,2007,8,dD,-61.35,13855
45,70945,2007,9,dD,-67.24,13855
45,71045,2007,10,dD,-56.31,13855
45,71145,2007,11,dD,-36.34,13855
45,71245,2007,12,dD,-43.18,13855
46,70846,2007,8,dD,-50.95,14132
46,70946,2007,9,dD,-82.83,14132
46,71046,2007,10,dD,-56.94,14132
46,71146,2007,11,dD,-42.67,14132
46,71246,2007,12,dD,-47.97,14132
46,80146,2008,1,dD,-58.6,14132
46,80246,2008,2,dD,-53.7,14132
46,80346,2008,3,dD,-83.25,14132
46,80446,2008,4,dD,-48.35,14132
46,80546,2008,5,dD,-67.11,14132
46,80646,2008,6,dD,-52.25,14132
46,80746,2008,7,dD,-17.37,14132
46,80846,2008,8,dD,-43.49,14132
46,80946,2008,9,dD,-56.62,14132
46,81046,2008,10,dD,-32.28,14132
46,81146,2008,11,dD,-40.96,14132
46,81246,2008,12,dD,-60.42,14132
46,90146,2009,1,dD,-29.06,14132
46,90246,2009,2,dD,-55.35,14132
46,90346,2009,3,dD,-48.61,14132
46,90446,2009,4,dD,-27.36,14132
46,90546,2009,5,dD,-52.06,14132
46,90646,2009,6,dD,-20.21,14132
46,90746,2009,7,dD,-69.15,14132
46,90846,2009,8,dD,-89.39,14132
46,90946,2009,9,dD,-64.36,14132
46,91046,2009,10,dD,-31.62,14132
46,91146,2009,11,dD,-32.33,14132
46,91246,2009,12,dD,-35.89,14132
47,70847,2007,8,dD,-78.35,13051
47,70947,2007,9,dD,-90.26,13051
47,71047,2007,10,dD,-78.78,13051
47,71147,2007,11,dD,-59.07,13051
47,71247,2007,12,dD,-56.97,13051
47,80147,2008,1,dD,-86.9,13051
47,80247,2008,2,dD,-62.7,13051
47,80347,2008,3,dD,-95.31,13051
47,80447,2008,4,dD,-80.32,13051
47,80547,2008,5,dD,-98.63,13051
47,80647,2008,6,dD,-73.52,13051
47,80747,2008,7,dD,-61.68,13051
47,80847,2008,8,dD,-78.65,13051
47,80947,2008,9,dD,-71.57,13051
47,81047,2008,10,dD,-68.91,13051
